date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,1,2,3,2.5,2.5,Josies Kid (IRE),2,C,131,,1:2.30,62.30,6.00,Kieran ONeill,Alice Haynes,1470.30,–,77,Ardad (IRE),Low Cut Affair (IRE),Fast Company,Work Hard Play Hard Partnership,Prominent - nudged along over 2f out - 2 lengths second and ridden 1f out - kept on final furlong(op 9/2)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,11,3,14,3.75,1.25,Lucky Shake (FR),2,F,126,,1:2.55,62.55,4.50,Silvestre De Sousa,Simon & Ed Crisford,735.44,66,68,Zelzal (FR),Lucky Lot GB,Exceed And Excel,William Jeffcock Robert Jeffcock,Chased leader - pushed along 2f out - 3 lengths third 1f out - no extra final furlong(op 5/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,12,4,1,6.25,2.5,Mount Rainier (IRE),2,F,126,,1:3.05,63.05,21.00,Sean Levey,Richard Hannon,367.72,–,59,Kodiac (GB),Viz (IRE),Darshaan,Sun Bloodstock Racing Limited,Towards rear - pushed along over 2f out - ridden and ran on final furlong - went fourth final strides(op 18/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,5,5,15,6.5,0.2,National Star (IRE),2,C,126,,1:3.14,63.14,126.00,Laura Pearson,John Butler,,–,64,National Defense (GB),Starbright (IRE),Duke Of Marmalade,J Butler,Towards rear - niggled along over 2f out - ridden and headway over 1f out - no extra final furlong(op 80/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,8,6,6,7.75,1.25,Sidcot Swallet (GB),2,C,126,,1:3.35,63.35,15.00,Rhys Clutterbuck,Michael Attwater,,–,59,Showcasing (GB),Reedanjas (IRE),Sir Prancealot,The Attwater Partnership,Midfield - pushed along and switched left over 2f out - ridden and weakened over 1f out(tchd 12/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,14,7,11,9.75,2,Samha (IRE),2,F,126,,1:3.75,63.75,15.00,Franny Norton,Robert Cowell,,–,47,Kodiac (GB),Alchemilla GB,Dubai Destination,Hasan Mefareh Alajmi Fawzi Nass,Prominent - pushed along 2f out - soon weakened(op 16/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,15,8,2,10,0.3,Winter Siege (IRE),2,F,126,,1:3.80,63.80,6.50,Hollie Doyle,Archie Watson,,–,46,Kodi Bear (IRE),Coup De Main (IRE),Oasis Dream,Hambleton Racing Ltd Xxxvii Partner,Midfield on outer - nudged along and slightly hampered over 2f out - ridden and weakened over 1f out(tchd 5/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,2,9,9,10.75,.75,Lucky Man (IRE),2,C,131,,1:3.95,63.95,6.50,Hector Crouch,Richard Spencer,,–,49,Kodi Bear (IRE),Vastitas (IRE),Green Desert,Rebel Racing Premier Iv,Slowly away - in rear - headway halfway - pushed along and chased leaders 2f out - ridden and weakened over 1f out
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,6,10,10,15.5,4.75,Nooo More (IRE),2,C,128,,1:4.90,64.90,151.00,Thore Hammer Hansen,Luke McJannet,,–,32,Ribchester (IRE),Lyric Of Fife (IRE),Strategic Prince,Ivor Collier,Always towards rear - lost touch 2f out (trainer's rep said colt was unsuited by the soft ground and would prefer a quicker surface)(op 125/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,13,11,8,20.5,5,New Rose (GB),2,F,126,,1:5.90,65.90,41.00,Luke Morris,Harry Dunlop,,–,9,Ardad (IRE),Litewska (IRE),Mujadil,The Megsons,Always towards rear - lost touch over 1f out(op 28/1)
2021-06-28,GB,Lingfield,2:45,Witheford Barrier Trials At Lingfield Park EBF Novice Stakes (GBB Race),Flat,Class 5,,,2yo,,5f,5f,1003,Soft,12,3,12,4,27.5,7,Maybe Tonight (GB),2,C,131,,1:7.30,67.30,67.00,Shane Kelly,Tony Carroll,,–,–,Muhaarar (GB),Night Affair GB,Bold Edge,Lady Whent,Towards rear of midfield - pushed along 2f out - weakened over 1f out(op 40/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,4,1,8,0,0,Mickydee (GB),3,G,130,,2:38.81,158.81,13.00,Thore Hammer Hansen,Richard Hannon,2862,70,76,Twilight Son (GB),Spangle GB,Galileo,Daniels Woodcock Palmer Brown,Midfield - niggled along over 3f out - ridden and headway over 2f out - soon went second - 4 lengths down 1f out - kept on final furlong - led towards finish(op 10/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,7,2,5,.5,.5,Hafez (IRE),3,G,132,p,2:38.91,158.91,8.00,Silvestre De Sousa,Alice Haynes,1343.55,69,74,Dark Angel (IRE),Stellar Path (FR),Astronomer Royal,The Hidden Brace,Led - pushed along and clear over 2f out - 4 lengths ahead and ridden 1f out - weakened final furlong - headed towards finish (jockey said gelding hung left-handed)(op 13/2 tchd 15/2)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,6,3,2,2.5,2,Maketh Believeth (IRE),3,C,133,p,2:39.31,159.31,41.00,Luke Morris,Harry Dunlop,672.04,70,72,Make Believe (GB),Lady Penko (FR),Archipenko,Havent A Pot Ballylinch Stud,Towards rear of midfield - pushed along over 3f out - reminder over 2f out - ridden and ran on from over 1f out - went third inside final 110yds(op 50/1 tchd 66/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,10,4,7,3.5,1,Eagle Springs (IRE),3,G,125,v,2:39.51,159.51,29.00,William Carver,Andrew Balding,336.02,67,67,Free Eagle (IRE),Set Fire (IRE),Bertolini,D J Burke Mrs Susan Roy,Towards rear of midfield - pushed along 3f out - ridden over 2f out - headway over 1f out - kept on and went fourth inside final furlong(op 33/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,11,5,6,5,1.5,Heath Rise (GB),3,G,128,,2:39.81,159.81,7.50,Jamie Spencer,David Simcock,300,65,63,Gleneagles (IRE),Cubanita GB,Selkirk,John Cook Partner,Slowly away - in rear - niggled along over 3f out - ridden over 2f out - headway over 1f out - no extra final furlong(op 9/2)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,9,6,3,8.25,3.25,Two Two Time (GB),3,F,131,,2:40.46,160.46,13.00,William Buick,James Fanshawe,300,68,60,Al Kazeem (GB),Alla Breve GB,Dansili,Cheveley Park Stud,Midfield - pushed along over 3f out - ridden and some headway over 2f out - 6 lengths third 1f out - weakened final furlong(tchd 14/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,2,7,1,10.5,2.25,Twilight Twist (GB),3,G,135,,2:40.91,160.91,19.00,Louis Steward,Alan King,300,72,61,Twilight Son (GB),Fiftyshadesofpink (IRE),Pour Moi,Magee Bickerton Monaghan Farrell King,Tracked leaders - pushed along over 3f out - ridden 2f out - weakened over 1f out(op 16/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,1,8,4,21.5,11,New Day (GB),3,F,135,,2:43.11,163.11,19.00,Franny Norton,Mark Johnston,300,72,42,New Bay (GB),This Is The Day GB,Footstepsinthesand,John Oconnor Partner,Always towards rear - lost touch 3f out(op 20/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,8,9,10,36.5,15,Red Glory (IRE),3,G,131,,2:46.11,166.11,17.00,Sean Levey,Ed Dunlop,,68,14,Harzand (IRE),Perfect Touch (USA),Miswaki,The Hon R J Arculli,Took keen hold - prominent - soon tracked leaders - lost position 4f out - ridden and weakened over 2f out(op 22/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,3,10,12,48.5,12,Dual Identity (IRE),3,G,134,,2:48.51,168.51,5.50,Daniel Muscutt,William Knight,,71,–,Belardo (IRE),Teide Lady GB,Nashwan,Kennet Valley Thoroughbreds Iv,Prominent - soon pressed leader - pushed along 3f out - ridden and weakened over 2f out (jockey said gelding stopped quickly; trainer added that geldinghad failed to stay the trip on this occasion and was unsuited by the soft ground and would prefer a quicker surface)(tchd 4/1)
2021-06-28,GB,Lingfield,2:15,Sky Sports Racing HD Virgin 535 Handicap,Flat,Class 5,,0-70,3yo,,1m3½f,11.5f,2334,Soft,11,12,11,11,56.5,8,Spy Legend (GB),3,G,126,,2:50.11,170.11,2.88,Hector Crouch,Ralph Beckett,,63,–,Mastercraftsman (IRE),Colima (IRE),Authorized,Mr And Mrs David Aykroyd,Prominent - soon chased leaders on outer - niggled along over 4f out - ridden and weakened 3f out(tchd 7/4)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,2,1,7,0,0,Faustus (GB),3,G,135,,1:0.95,60.95,4.00,William Buick,Robert Cowell,2862,76,84,Mayson (GB),Israfel GB,Dark Angel,Mrs Jenny Hadida,Chased leader - nudged along 2f out - soon ridden - headway and went second 1f out - ran on well to lead inside final furlong - pushed out towards finish - won going away(op 5/2)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,4,2,2,1.75,1.75,Lethal Blast (GB),4,F,132,,1:1.30,61.30,5.00,Kieran ONeill,John Bridger,1343.55,67,71,Lethal Force (IRE),Having A Blast (USA),Exchange Rate,J J Bridger,Led - pushed along 2f out - 1 length ahead and ridden 1f out - drifted left and headed inside final furlong - no extra towards finish(op 5/1 tchd 11/2)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,3,3,6,1.75,0.1,Ehrmann (IRE),3,G,129,tp,1:1.32,61.32,4.00,Stefano Cherchi,Amy Murphy,672.04,75,76,Dragon Pulse (IRE),Desiderada (IRE),Acclamation,D De Souza,Towards rear - pushed along 2f out - switched left and headway over 1f out - soon ridden - kept on final furlong(op 11/4 tchd 5/2)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,1,4,3,7.25,5.5,Stake Acclaim (IRE),9,G,133,t,1:2.40,62.40,4.00,Callum Hutchinson,Dean Ivory,336.02,75,59,Acclamation (GB),Golden Legacy (IRE),Rossini,M J Yarrow,Slowly away - towards rear on outer - pushed along over 2f out - headway over 1f out - soon ridden and weakened(tchd 5/2)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,5,5,5,7.5,0.1,Agent Shiftwell (GB),4,G,131,t,1:2.47,62.47,19.00,Sean Levey,Stuart Williams,300,66,49,Equiano (FR),Holley Shiftwell GB,Bahamian Bounty,J W Parry,Chased leader - pushed along over 2f out - ridden and weakened over 1f out(tchd 16/1 and tchd 20/1)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,6,6,1,10.25,2.75,Red Alert (GB),7,G,128,,1:3.00,63.00,15.00,Hollie Doyle,Tony Carroll,300,63,36,Sleeping Indian (GB),Red Sovereign GB,Danzig Connection,Khdrp,In rear - niggled along halfway - soon ridden - made no impression (jockey said gelding was outpaced and lugged left-handed)(tchd 12/1 and tchd 16/1)
2021-06-28,GB,Lingfield,3:15,Sky Sports Racing Sky 415 Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Soft,7,7,7,4,13.5,3.25,Shining (GB),5,M,127,b,1:3.65,63.65,29.00,Charlie Bennett,Jim Boyle,300,62,24,Lethal Force (IRE),Spring Clean (FR),Danehill,The Clean Sweep Partnership,Midfield - pushed along over 2f out - soon weakened(op 33/1 tchd 25/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,9,1,12,0,0,Hy Eales (IRE),4,F,130,,2:12.96,132.96,34.00,Shane Kelly,John Spearing,2322,50,61,Passing Glance (GB),Miss Conduct GB,Overbury,Graham Eales And Kate Ive,Took keen hold - chased leader - nudged along to lead over 2f out - ridden and drifted left over 1f out - soon 3 lengths ahead - ran on well and went further clear final furlong - comfortably(op 25/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,3,2,4,4.25,4.25,Platinum Prince (GB),4,G,139,p,2:13.81,133.81,13.00,Tom Queally,Gary Moore,1090.05,59,63,Harbour Watch (IRE),Sakhees Pearl GB,Sakhee,Mrs Andrea Wilkinson,Midfield - headway and went third 2f out - pushed along and chased clear leader 1f out - ridden and kept on final furlong - no match for winner(op 10/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,13,3,9,5.5,1.25,Sognatore (IRE),3,G,124,h,2:14.06,134.06,13.00,Sean Levey,Daniel & Claire Kubler,545.24,56,57,Vadamos (FR),Of Course Darling GB,Dalakhani,Capture The Moment Crowd Racing,Led - pushed along and headed over 2f out - ridden over 1f out - no extra final furlong
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,1,4,14,6.75,1.25,Limelighter (GB),5,G,140,,2:14.31,134.31,8.50,Trevor Whelan,Sheena West,300,60,59,Harbour Watch (IRE),Steal The Curtain GB,Royal Applause,Ricki Vaughan Partner,Towards rear of midfield on outer - nudged along over 2f out - soon ridden and went modest fourth - no extra final furlong(op 17/2 tchd 7/1 and tchd 9/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,11,5,13,10.5,3.75,Kyllinga (IRE),4,F,121,,2:15.06,135.06,10.00,Laura Pearson,Sir Mark Todd,300,46,39,Kyllachy (GB),Katevan (IRE),Heliostatic,The Katchy Partnership,Towards rear - pushed along over 2f out - soon ridden and minor headway - weakened final furlong(op 15/2)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,10,6,6,14.5,4,Mustang Kodi (IRE),3,G,128,b,2:15.86,135.86,8.00,William Buick,Roger Teal,300,60,46,Kodi Bear (IRE),Modello (IRE),Intikhab,Superlative Racing,Chased leaders - pushed along 3f out - ridden and weakened 2f out(op 11/2)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,8,7,3,15.75,1.25,Heaton Chapel (IRE),4,G,130,,2:16.11,136.11,101.00,Louis Steward,Dominic Ffrench Davis,300,50,33,Requinto (IRE),Coastal Storm GB,Manduro,Tom Gibbons,Towards rear of midfield - pushed along over 2f out - soon ridden - made no impression(op 50/1 tchd 125/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,6,8,11,16.75,1,Sea Tide (GB),7,M,132,p,2:16.31,136.31,101.00,Luke Morris,Laura Mongan,300,52,34,Champs Elysees (GB),Change Course GB,Sadlers Wells,Mrs P J Sheen,Slowly away - in rear - niggled along over 2f out - soon ridden - made no impression (jockey said mare was slowly away causing it to lose significant ground)(op 80/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,12,9,8,18.25,1.5,Broadhaven (GB),3,F,125,,2:16.61,136.61,4.50,Hollie Doyle,Jonathan Portman,,57,36,Cable Bay (IRE),Shy Appeal (IRE),Barathea,Berkeley Racing,Chased leaders - pushed along over 2f out - soon ridden and weakened(op 5/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,4,10,5,30.25,12,Im Digby (IRE),4,G,133,p,2:19.01,139.01,5.50,Tyler Heard,Thomas Gallagher,,58,16,Gutaifan (IRE),Lathaat GB,Dubai Destination,John Reddington,Midfield - ridden and weakened over 2f out (trainer said gelding was unsuited by the soft - good to soft ground and would prefer a quicker surface)(tchd 4/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,5,11,1,30.75,.5,Volcano Bay (GB),4,F,136,h,2:19.11,139.11,4.50,Silvestre De Sousa,Ismail Mohammed,,56,13,Universal (IRE),Ras Shaikh (USA),Sheikh Albadou,Abdulla Al Mansoori,Always towards rear - ridden and well behind from 2f out(op 10/3 tchd 4/1)
2021-06-28,GB,Lingfield,1:15,Read Hollie Doyles Column On attheraces.com Handicap,Flat,Class 6,,0-60,3yo+,,1m2f,10f,2012,Soft,12,2,12,7,34.25,3.5,Beepeecee (GB),7,G,135,b,2:19.81,139.81,101.00,Rhys Clutterbuck,Thomas Gallagher,,60,11,Henrythenavigator (USA),Roedean (IRE),Oratorio,John Reddington,Towards rear of midfield - nudged along 3f out - weakened over 2f out(op 66/1)
2021-06-28,GB,Lingfield,1:45,Follow At The Races On Twitter Fillies Novice Median Auction Stakes,Flat,Class 6,,,3-5yo,F,1m2f,10f,2012,Soft,5,6,1,7,0,0,Luisa Casati (IRE),3,F,123,,2:15.52,135.52,1.73,Hector Crouch,Tom Ward,2322,72,75,Vadamos (FR),La Marchesa (IRE),Duke Of Marmalade,Tom Ward,Chased leader - pushed along to lead over 2f out - soon ridden clear - pushed out and kept on well final furlong - comfortably(op 11/8)
2021-06-28,GB,Lingfield,1:45,Follow At The Races On Twitter Fillies Novice Median Auction Stakes,Flat,Class 6,,,3-5yo,F,1m2f,10f,2012,Soft,5,4,2,9,5,5,Angels Landing (IRE),3,F,123,,2:16.52,136.52,2.75,William Buick,Ian Williams,1090.05,–,66,Fascinating Rock (IRE),Kalinka Malinka (IRE),Pivotal,T Green,Chased leaders - pushed along over 2f out - soon ridden and went second - kept on but no impression from over 1f out(op 11/10)
2021-06-28,GB,Lingfield,1:45,Follow At The Races On Twitter Fillies Novice Median Auction Stakes,Flat,Class 6,,,3-5yo,F,1m2f,10f,2012,Soft,5,8,3,4,14,9,Mint Julep (GB),3,F,123,h,2:18.32,138.32,13.00,Louis Steward,David Simcock,545.24,–,50,Helmet (AUS),Ya Latif (IRE),Iffraaj,Philip Booth Peter Gleeson,Chased leaders - pushed along 3f out - ridden and weakened 2f out(op 18/1 tchd 11/1)
2021-06-28,GB,Lingfield,1:45,Follow At The Races On Twitter Fillies Novice Median Auction Stakes,Flat,Class 6,,,3-5yo,F,1m2f,10f,2012,Soft,5,1,4,2,29,15,Guilty Party (IRE),4,F,135,v,2:21.32,141.32,51.00,Trevor Whelan,Patrick Chamings,272.62,–,25,Lawman (FR),Coolree Marj (IRE),Marju,Mrs R Lyon P R Chamings,In rear - ridden 5f out - lost touch over 2f out - went remote fourth final furlong(op 80/1)
2021-06-28,GB,Lingfield,1:45,Follow At The Races On Twitter Fillies Novice Median Auction Stakes,Flat,Class 6,,,3-5yo,F,1m2f,10f,2012,Soft,5,7,5,5,33.75,4.75,Merci Percy (FR),3,F,123,t,2:22.27,142.27,15.00,George Wood,Mrs Ilka Gansera-Leveque,,–,17,Sir Percy (GB),Acacalia (GER),Ransom OWar,Downlands Racing,Led - ridden and headed over 2f out - soon weakened and got well behind(op 13/2)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,8,1,8,0,0,Six Til Twelve (IRE),5,G,126,p,1:29.21,89.21,4.50,William Buick,Robyn Brisland,2322,51,59,Bungle Inthejungle (GB),Cuiseach (IRE),Bachelor Duke,Cross Channel Racing And Partner,Midfield - pushed along and headway to lead 2f out - 3 lengths ahead and ridden inside final furlong - pushed out towards finish(op 10/3 tchd 16/5)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,1,2,10,3.25,3.25,Bythebay (GB),4,G,133,p,1:29.86,89.86,4.00,Stephen Mooney,James Ferguson,1090.05,65,65,Cable Bay (IRE),Kristollini GB,Bertolini,Red Hot Partnership,Chased leader - close up and nudged along 2f out - soon ridden - chased winner 1f out - kept on final furlong (jockey said gelding hung left-handed)(op 9/4)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,5,3,11,3.25,0.05,Rita The Cheetah (GB),3,F,131,,1:29.87,89.87,13.00,Hollie Doyle,Rae Guest,545.24,65,62,Prince Of Lir (IRE),Munaawashat (IRE),Marju,Lady Cecil Family And Rae Guest,Towards rear - nudged along over 2f out - ridden and headway over 1f out - kept on final furlong(op 9/1 tchd 14/1)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,4,4,4,5.25,2,Clegane (GB),4,F,137,t,1:30.26,90.26,13.00,Ross Coakley,Stuart Williams,300,62,57,Iffraaj (GB),Cradle Of Life (IRE),Notnowcato,The Pro Claimers,Towards rear of midfield - niggled along 2f out - headway over 1f out - weakened final furlong(tchd 14/1)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,7,5,5,9,3.75,Chloholteen (GB),3,F,129,,1:31.01,91.01,4.00,Shane Kelly,George Baker,300,63,46,Clodovil (IRE),Shemissa (IRE),Fairy King,C Wright C Forsyth H Wright T Stinnes,Chased leaders - pushed along over 2f out - weakened over 1f out(op 9/2)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,11,6,1,10.75,1.75,Rubee Forty (GB),4,F,116,,1:31.36,91.36,34.00,Tyler Heard,John Bridger,300,46,27,Lethal Force (IRE),Desert Kiss GB,Cape Cross,Mrs Diane Ellison,Prominent - ridden 3f out - wandered around over 2f out - weakened over 1f out(tchd 25/1)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,12,7,6,13,2.25,Alpine Springs (IRE),3,F,119,,1:31.81,91.81,26.00,Kieran ONeill,Simon Pearce,300,53,26,Anjaal (GB),Conciliatory GB,Medicean,Amedeo Dal Pos,Took keen hold - led - ridden and headed 2f out - soon weakened(tchd 20/1)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,9,8,3,14.5,1.5,Nozieres (GB),3,F,123,,1:32.11,92.11,19.00,William Carson,Anthony Carson,300,57,26,Mayson (GB),Cool Catena GB,One Cool Cat,Clive Dennett,Reared in stalls before start - slowly away - in rear - pushed along and switched left over 2f out - weakened from over 1f out(op 14/1 tchd 22/1)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,3,9,7,15.25,.75,Foreshore (GB),4,G,133,,1:32.26,92.26,51.00,Stefano Cherchi,Michael Madgwick,,63,33,Footstepsinthesand (GB),Skinny Love GB,Holy Roman Emperor,Joe Lane,Chased leaders - pushed along over 3f out - ridden and weakened from over 2f out(op 25/1)
2021-06-28,GB,Lingfield,4:15,Visit attheraces.com/marketmovers Handicap (Div I),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,10,2,10,9,46.25,31,Woodcock (IRE),4,G,139,,1:38.46,98.46,6.00,Hector Crouch,Henry Candy,,64,–,Gutaifan (IRE),Tooley Woods (IRE),Cape Cross,Henry Candy,Towards rear - ridden halfway - weakened and lost touch 2f out - soon eased (jockey said gelding was never travelling; trainer's rep said gelding was unsuited by the soft ground and would prefer a quicker surface)(op 7/1 tchd 15/2)
2021-06-28,GB,Lingfield,4:45,Visit attheraces.com/marketmovers Handicap (Div II),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,9,8,1,6,0,0,Vitalline (GB),3,G,123,,1:28.12,88.12,8.50,Hollie Doyle,Ben James,2322,57,65,Due Diligence (USA),Vittas Touch (USA),Touch Gold,Mrs Michelle Anne Crook,Midfield - pushed along and headway 2f out - led and ridden over 1f out - ran on well final furlong - soon clear(op 17/2)
2021-06-28,GB,Lingfield,4:45,Visit attheraces.com/marketmovers Handicap (Div II),Flat,Class 6,,0-65,3yo+,,7f,7f,1408,Soft,9,9,2,10,2.75,2.75,Rivers Lad (GB),3,G,120,p,1:28.67,88.67,29.00,Dylan Hogan,Robyn Brisland,1090.05,57,58,Adaay (IRE),Siena Gold GB,Key Of Luck,Cross Channel Racing And Partner,Disputed lead - pushed along over 2f out - briefly led over 1f out - soon ridden and headed - no extra final furlong(tchd 33/1)
